[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Tag[ route_check ] --START--
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.030764s ]
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030841s ]
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Tag[ view_filter ] --START--
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Run ContentReplace Behavior [ RunTime:0.001382s ]
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Run TokenBuild Behavior [ RunTime:0.001854s ]
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001517s ]
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001940s ]
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006948s ]
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Tag[ view_end ] --START--
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001768s ]
[ 2017-05-05T16:08:46+08:00 ] /health/Admin.php/Admin/Index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001926s ]
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Tag[ route_check ] --START--
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.000685s ]
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000859s ]
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Tag[ app_begin ] --START--
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000893s ]
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000975s ]
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Tag[ view_template ] --START--
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000476s ]
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000600s ]
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | INFO: Tag[ view_parse ] --START--
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-05T16:08:50+08:00 ] /health/Admin.php/ | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
