[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Tag[ route_check ] --START--
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Run ParseTemplate Behavior [ RunTime:0.014487s ]
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014578s ]
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Tag[ view_filter ] --START--
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Run ContentReplace Behavior [ RunTime:0.000498s ]
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Run TokenBuild Behavior [ RunTime:0.000665s ]
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000208s ]
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000483s ]
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002099s ]
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Tag[ view_end ] --START--
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000468s ]
[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000533s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | INFO: Tag[ route_check ] --START--
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | INFO: Run CheckRoute Behavior [ RunTime:0.000545s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000606s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | INFO: Tag[ app_begin ] --START--
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000320s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000359s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | SQL: SHOW COLUMNS FROM `czxy_privilege` [ RunTime:0.002264s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | SQL: SHOW COLUMNS FROM `czxy_illitem` [ RunTime:0.002257s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | SQL: SELECT UNIX_TIMESTAMP(addtime) addtime,`itemvalue` FROM `czxy_illitem` WHERE ( `uid` = 3 ) ORDER BY addtime ASC  [ RunTime:0.000341s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | SQL: SELECT UNIX_TIMESTAMP(addtime) addtime,`itemvalue` FROM `czxy_illitem` WHERE ( `uid` = 3 ) AND ( `itemname` = 1 ) ORDER BY addtime ASC  [ RunTime:0.000215s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | SQL: SELECT UNIX_TIMESTAMP(addtime) addtime,`itemvalue` FROM `czxy_illitem` WHERE ( `uid` = 3 ) AND ( `itemname` = 2 ) ORDER BY addtime ASC  [ RunTime:0.000183s ]
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant addtime - assumed 'addtime' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant itemvalue - assumed 'itemvalue' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant addtime - assumed 'addtime' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant itemvalue - assumed 'itemvalue' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant addtime - assumed 'addtime' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant itemvalue - assumed 'itemvalue' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant addtime - assumed 'addtime' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant itemvalue - assumed 'itemvalue' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant addtime - assumed 'addtime' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant itemvalue - assumed 'itemvalue' AdminAction.class.php 第 270 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant addtime - assumed 'addtime' AdminAction.class.php 第 279 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant itemvalue - assumed 'itemvalue' AdminAction.class.php 第 279 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant addtime - assumed 'addtime' AdminAction.class.php 第 279 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant itemvalue - assumed 'itemvalue' AdminAction.class.php 第 279 行.
[ 2017-05-27T17:16:37+08:00 ] /health/admin.php/Admin/showline/id/3 | NOTIC: [8] Use of undefined constant addtime - assumed 'addtime' AdminAction.class.php 第 279 行.
